	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD34-PE	Lin-PE-Cy5	CD123-PE-Cy7	CD90-BV421	Zombie	CD45RA-FITC	IL1RAP-APC	CD38-APC-cy7	Time	Well	Plate	Plate_Well	CD34_pos	CD38_pos	CD38_neg	IL1RAP_pos	CD45RA_pos	CD45RA_neg	CD123_pos	CD123_neg	CD90_pos	CD90_neg	lsc	hsc	mpp	lmpp	cmp	gmp	mep	unassigned	celltype
629	148217.39	100509.86	96643.0	55071.0	84832.95	42544.0	432.73	191.84001	715.04004	810.0	2425.0	3745.35	700.8	3681.6	58813.2	L2	AS-197	AS-197_L2	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
630	122229.9	96956.62	82619.0	42412.5	81183.07	34238.0	895.98004	600.59	636.56	588.0	2073.0	406.29	667.2	1591.2001	59030.4	L3	AS-197	AS-197_L3	True	False	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	False	HSC
631	129730.5	93248.42	91176.0	50501.76	81835.75	40443.0	898.16003	826.22003	1049.67	296.0	3074.0	3332.1	1069.6	4770.4	59306.8	L4	AS-197	AS-197_L4	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
632	147027.6	98131.21	98191.0	46886.91	80875.414	37994.0	541.73004	-29.43	549.36005	310.0	2991.0	2521.26	40.0	3409.6	59530.2	L5	AS-197	AS-197_L5	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
633	103509.9	91738.78	73945.0	23291.64	83085.18	18372.0	805.51	772.81	686.7	380.0	1434.0	429.78	1076.0	6864.0	59773.0	L6	AS-197	AS-197_L6	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
634	173812.5	108646.9	104844.0	69740.94	90912.64	50274.0	428.37003	636.56	817.5	369.0	4752.0	3873.24	980.0	5068.0	59976.5	L7	AS-197	AS-197_L7	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
635	119318.4	94112.88	83088.0	42398.582	79437.195	34979.0	606.04004	-19.62	190.75	433.0	2346.0	1289.34	524.0	2153.6	60175.6	L8	AS-197	AS-197_L8	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
636	114548.4	91133.664	82374.0	34699.95	80416.42	28279.0	352.07	1238.24	614.76	566.0	3301.0	3292.08	740.8	2344.0	60469.9	L9	AS-197	AS-197_L9	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
637	143635.5	94858.63	99235.0	54167.07	80299.78	44208.0	527.56	493.77002	556.99	725.0	2190.0	3549.6	756.0	5056.0	60711.0	L10	AS-197	AS-197_L10	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
638	122223.59	94139.48	85087.0	52161.72	82422.44	41475.0	596.23004	832.76	652.91003	325.0	713.0	3866.28	1822.4	7457.6	60927.5	L11	AS-197	AS-197_L11	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
639	144509.39	96296.49	98348.0	48428.55	82739.734	38359.0	699.78	481.78003	635.47003	141.0	487.0	233.16	906.4	9304.0	61160.3	L12	AS-197	AS-197_L12	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
640	132220.8	100248.99	86437.0	66472.35	84444.68	51588.0	909.06	261.6	1325.4401	24.0	3149.0	5181.72	1193.6	4392.8003	61353.8	K12	AS-197	AS-197_K12	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
641	157915.8	104970.74	98591.0	54578.582	83039.93	43074.0	670.35004	1091.0901	873.09	647.0	3108.0	530.7	2308.8	5088.8003	61638.4	K13	AS-197	AS-197_K13	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
642	164760.3	104709.33	103121.0	68403.75	91635.66	48921.0	550.45	966.83	611.49	654.0	2298.0	3045.87	1465.6	4750.4	61875.3	K14	AS-197	AS-197_K14	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
643	125926.195	92126.58	89580.0	38519.25	82088.89	30752.0	558.08	1184.8301	725.94	264.0	1747.0	439.35	1824.0	7388.0	62106.2	K15	AS-197	AS-197_K15	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
644	106562.695	90508.07	77161.0	32670.24	78646.67	27224.0	739.02	-29.43	343.35	395.0	1531.0	274.05	98.4	1670.4	62385.1	K16	AS-197	AS-197_K16	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
645	143213.39	99893.914	93956.0	66989.13	86622.46	50682.0	620.21	936.31006	631.11005	928.0	3613.0	3078.93	2161.6	6514.4	62665.6	K17	AS-197	AS-197_K17	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
646	107745.3	90946.75	77641.0	36464.31	79939.95	29894.0	1875.89	1179.38	479.6	554.0	2391.0	1659.96	50.4	1980.8	62867.4	K18	AS-197	AS-197_K18	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
647	171144.0	106168.76	105644.0	86239.62	89332.5	63267.0	476.33002	1048.5801	596.23004	1051.0	3723.0	6712.92	1996.8	3841.6	63100.5	K19	AS-197	AS-197_K19	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
648	166736.7	105883.23	103201.0	74939.19	87397.5	56194.0	955.93005	898.16003	974.46	552.0	4203.0	825.63	1640.0	3685.6	63285.3	K20	AS-197	AS-197_K20	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
649	118791.0	90137.51	86369.0	45733.29	79767.305	37574.0	507.94	940.67004	403.30002	385.0	2283.0	3072.84	819.2	2563.2	63482.9	K21	AS-197	AS-197_K21	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
650	128098.8	91873.04	91377.0	43379.07	77619.47	36626.0	485.05002	416.38	244.16	545.0	1455.0	249.69	-159.2	2486.4001	63702.4	K22	AS-197	AS-197_K22	True	False	True	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	HSC
651	215503.19	120613.32	117095.0	86967.81	95378.33	59757.0	973.37006	1508.56	522.11005	1011.0	3381.0	450.66	3023.2	6688.8003	63918.8	K23	AS-197	AS-197_K23	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
652	109915.195	92434.266	77930.0	38495.76	80793.516	31226.0	655.09	630.02	622.39	711.0	2506.0	2976.27	768.8	2829.6	64192.0	K24	AS-197	AS-197_K24	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
653	130821.3	94155.37	91057.0	41952.27	85645.266	32102.0	556.99	1066.02	1666.6101	268.0	2771.0	6606.7803	934.4	5820.8003	64397.4	L24	AS-197	AS-197_L24	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
654	114632.09	96706.26	77684.0	52410.54	80381.38	42731.0	610.4	329.18002	333.54	285.0	2185.0	641.19	407.2	680.8	64600.5	L23	AS-197	AS-197_L23	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
655	120667.5	91989.55	85967.0	45669.78	81003.94	36949.0	652.91003	1180.4701	468.7	502.0	3275.0	6725.97	1776.8	5308.0	64811.0	L22	AS-197	AS-197_L22	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
656	114942.59	90128.83	83579.0	36221.582	78725.76	30153.0	662.72003	27.25	249.61	-12.0	1279.0	166.17	403.2	2865.6	65053.6	L21	AS-197	AS-197_L21	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
657	108628.195	92052.414	77337.0	34894.832	82896.57	27587.0	525.38	1049.67	817.5	647.0	2706.0	1832.22	1264.8	2601.6	65276.3	L20	AS-197	AS-197_L20	True	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	False	False	LSC
658	168999.3	108856.93	101744.0	61027.02	88434.87	45225.0	370.6	1548.89	918.87006	816.0	4652.0	5742.0	2414.4001	3672.8	65503.8	L19	AS-197	AS-197_L19	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
659	151860.6	100866.91	98668.0	46845.15	81353.68	37737.0	1014.79004	673.62	455.62003	230.0	1419.0	27.84	710.4	6688.8003	65693.8	L18	AS-197	AS-197_L18	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
660	128213.09	102680.79	81832.0	36967.17	92106.625	26303.0	376.05002	1113.98	745.56	429.0	1733.0	83.520004	1332.8	7351.2	65938.7	L17	AS-197	AS-197_L17	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
661	171016.2	105466.53	106268.0	69563.46	90688.5	50270.0	647.46	1270.9401	860.01	625.0	3853.0	7291.47	1863.2001	4782.4	66132.8	L16	AS-197	AS-197_L16	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
662	145863.0	100153.78	95446.0	46407.54	87526.32	34748.0	380.41	159.14	880.72003	575.0	3836.0	5304.39	824.0	3644.8	66321.8	L15	AS-197	AS-197_L15	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
663	86080.5	86854.48	64952.0	44082.03	71752.23	40263.0	1339.61	132.98001	148.24	346.0	400.0	277.53	-17.6	294.4	66561.4	L14	AS-197	AS-197_L14	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
664	136683.0	95803.81	93500.0	51791.1	83438.18	40679.0	778.26	202.74	415.29	188.0	2430.0	655.98	250.40001	1542.4	66788.6	L13	AS-197	AS-197_L13	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
665	191778.3	114352.63	109909.0	76645.26	92981.086	54022.0	768.45	382.59003	752.10004	464.0	4664.0	8178.0	998.4	6173.6	66992.3	M13	AS-197	AS-197_M13	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
666	144834.3	101256.23	93741.0	71079.87	87872.38	53012.0	572.25	1308.0	990.81006	409.0	3838.0	6309.24	1956.0	4023.2	67192.9	M12	AS-197	AS-197_M12	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
667	174076.2	109976.08	103734.0	48844.41	90326.12	35439.0	963.56006	350.98	637.65	486.0	1852.0	194.88	1384.8	8034.4	67427.9	M11	AS-197	AS-197_M11	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
668	130480.195	96096.53	88985.0	48195.39	82137.96	38454.0	711.77	453.44	730.30005	283.0	2643.0	4155.12	803.2	5463.2	67652.8	M10	AS-197	AS-197_M10	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
669	133753.5	95276.945	92002.0	37222.95	81652.27	29876.0	947.21	158.05	397.85	358.0	3772.0	5894.25	1390.4	3704.8	67868.0	M9	AS-197	AS-197_M9	True	True	False	True	True	False	False	True	False	True	False	False	False	False	False	False	False	True	unassigned
670	147593.7	97949.43	98752.0	60055.23	77636.45	50695.0	1082.37	207.1	621.30005	612.0	3560.0	238.38	1222.4	8940.8	68135.3	M8	AS-197	AS-197_M8	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
671	149587.2	101015.445	97048.0	49516.05	86892.41	37346.0	515.57	327.0	1052.9401	35.0	1478.0	177.48	1448.0	10456.8	68360.8	M7	AS-197	AS-197_M7	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
672	150165.89	102252.29	96245.0	63403.86	85570.87	48559.0	353.16	1047.49	819.68005	328.0	4719.0	5186.07	1320.8	3404.8	68565.9	M6	AS-197	AS-197_M6	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
673	139319.1	103527.67	88193.0	52123.44	89194.266	38298.0	638.74	909.06	846.93005	742.0	3116.0	4240.38	1594.4	4188.8003	68807.8	M5	AS-197	AS-197_M5	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
674	111915.9	93199.484	78697.0	37724.94	81182.83	30454.0	510.12003	244.16	868.73004	503.0	2896.0	2924.07	1109.6	2475.2	69021.1	M4	AS-197	AS-197_M4	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
675	131582.7	94516.52	91237.0	48198.87	81649.164	38687.0	924.32	277.95	292.12	571.0	2119.0	310.59	-6.4	1356.0	69266.2	M3	AS-197	AS-197_M3	True	False	True	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	HSC
676	142976.7	101080.055	92700.0	43749.69	86671.51	33081.0	306.29	511.21002	444.72	547.0	2555.0	5042.52	1106.4	4174.4	69516.3	M2	AS-197	AS-197_M2	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
677	165770.1	106005.91	102484.0	57316.47	83599.49	44932.0	426.19	767.36005	763.0	379.0	4196.0	5597.58	1376.0	4204.0	69733.5	M1	AS-197	AS-197_M1	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
678	102006.0	87039.45	76805.0	30858.9	77396.44	26130.0	356.43002	950.48004	386.95	330.0	1559.0	197.49	1130.4	2436.8	69961.0	N1	AS-197	AS-197_N1	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
679	135709.2	100508.98	88488.0	49308.992	82180.82	39322.0	356.43002	341.17	470.88	708.0	3164.0	2723.1	451.2	3494.4001	70205.0	N2	AS-197	AS-197_N2	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
680	152382.6	99681.055	100185.0	55695.66	83542.85	43691.0	486.14	833.85004	499.22	654.0	3108.0	5730.69	1072.0	3653.6	70410.8	N3	AS-197	AS-197_N3	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
681	163538.1	102616.08	104444.0	52911.66	87354.37	39696.0	1110.7101	1336.3401	903.61005	831.0	3405.0	7020.0303	1778.4	3520.8	70647.3	N4	AS-197	AS-197_N4	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
682	166047.3	108550.47	100249.0	91078.56	97505.96	61216.0	633.29004	2320.61	1568.51	996.0	11107.0	1738.26	3676.8	1916.0	70881.6	N5	AS-197	AS-197_N5	True	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	False	False	LSC
683	159053.39	106788.41	97611.0	46929.54	89198.8	34480.0	1776.7001	512.3	806.60004	741.0	2399.0	361.05	1108.8	9517.601	71067.8	N6	AS-197	AS-197_N6	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
684	161479.8	103320.836	102426.0	56378.61	85073.53	43431.0	549.36005	1027.87	852.38	350.0	4585.0	2315.94	1204.0	8683.2	71295.6	N7	AS-197	AS-197_N7	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
685	157896.0	105494.73	98089.0	57529.62	87238.22	43218.0	372.78	1172.8401	531.92004	758.0	3855.0	6740.7603	1271.2001	4127.2	71537.8	N8	AS-197	AS-197_N8	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
686	145440.0	97035.02	98228.0	47813.46	83848.516	37371.0	872.0	648.55005	1173.93	474.0	2404.0	219.24	2164.8	12216.0	71780.8	N9	AS-197	AS-197_N9	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
687	141656.39	102944.01	90181.0	49777.05	86961.555	37513.0	687.79004	821.86005	886.17004	1051.0	2961.0	3805.3801	1476.0	5340.8003	71990.2	N10	AS-197	AS-197_N10	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
688	153576.0	102890.586	97820.0	50758.41	87022.0	38226.0	831.67004	621.30005	633.29004	675.0	3420.0	5521.02	1187.2001	5529.6	72219.9	N11	AS-197	AS-197_N11	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
689	111438.9	91416.44	79890.0	44730.18	80337.555	36489.0	462.16	841.48004	627.84	769.0	3596.0	4497.03	786.4	3740.8	72414.2	N12	AS-197	AS-197_N12	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
690	197047.8	114863.195	112427.0	76968.9	90944.46	55465.0	525.38	812.05005	974.46	1154.0	6199.0	7997.04	1008.8	5593.6	72621.0	N13	AS-197	AS-197_N13	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
691	121139.09	91800.19	86481.0	37336.05	78821.49	31043.0	816.41003	1070.38	774.99005	539.0	1806.0	2695.26	1491.2001	4425.6	72871.0	N14	AS-197	AS-197_N14	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
692	171606.6	107934.11	104197.0	75941.43	95696.69	52007.0	367.33002	1560.88	660.54004	575.0	5022.0	5381.82	2015.2001	4886.4	73066.9	M14	AS-197	AS-197_M14	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
693	133993.8	95282.414	92162.0	52513.2	83608.8	41162.0	519.93	1294.92	584.24	75.0	3405.0	3776.67	1201.6	3452.8	73299.7	M15	AS-197	AS-197_M15	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
694	158783.39	106382.62	97817.0	46976.52	88658.125	34725.0	546.09	1148.86	1457.3301	656.0	2988.0	4890.27	2052.0	6268.8003	73565.7	M16	AS-197	AS-197_M16	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
695	123493.5	93446.06	86609.0	35555.16	80394.12	28984.0	994.08	443.63	958.11005	265.0	1895.0	289.71	1016.0	5380.8003	73783.4	M17	AS-197	AS-197_M17	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
696	155907.0	105937.03	96449.0	91839.81	89922.97	66933.0	853.47003	756.46	838.21	373.0	3387.0	3844.53	1545.6	4184.0	74051.6	M18	AS-197	AS-197_M18	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
697	145862.1	97638.695	97904.0	47043.51	81445.66	37854.0	591.87	235.44	473.06003	669.0	2626.0	1147.53	-204.8	3040.8	74269.8	M19	AS-197	AS-197_M19	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
698	146007.0	104302.53	91740.0	63317.73	85786.75	48371.0	364.06	959.2	743.38	829.0	5177.0	4277.79	1372.0	4092.0	74475.0	M20	AS-197	AS-197_M20	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
699	129164.4	98382.375	86041.0	38416.59	84468.55	29806.0	1093.27	640.92004	1094.36	152.0	1997.0	5226.96	186.40001	3250.4001	74704.5	M21	AS-197	AS-197_M21	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
700	116145.9	89816.13	84748.0	40200.96	78911.26	33387.0	538.46	170.04001	698.69	274.0	1699.0	1046.61	-24.800001	2888.0	74942.2	M22	AS-197	AS-197_M22	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
701	145839.6	102771.43	93000.0	34507.68	93562.35	24171.0	1107.4401	1021.33	783.71	328.0	1774.0	176.61	2057.6	11216.0	75157.2	M23	AS-197	AS-197_M23	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
702	185292.89	112143.58	108284.0	73169.61	88804.09	53998.0	656.18	439.27002	927.59	584.0	5379.0	7394.13	2507.2	12018.4	75387.9	M24	AS-197	AS-197_M24	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
703	137274.3	102108.914	88106.0	49292.46	87752.445	36813.0	592.96	913.42004	938.49005	248.0	2027.0	3089.37	1016.0	3960.0	75588.9	N24	AS-197	AS-197_N24	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
704	166767.3	105994.086	103112.0	59430.57	95037.87	40982.0	397.85	888.35004	524.29004	527.0	591.0	4597.08	1203.2001	4075.2	75800.9	N23	AS-197	AS-197_N23	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
705	151655.39	99439.59	99949.0	51628.41	82892.82	40818.0	443.63	533.01	899.25	916.0	3048.0	5582.79	1212.8	3252.8	76034.8	N22	AS-197	AS-197_N22	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
706	122706.9	97042.52	82868.0	37682.31	84940.08	29074.0	465.43002	839.30005	950.48004	553.0	2266.0	3398.22	924.8	4716.0	76252.9	N21	AS-197	AS-197_N21	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
707	173031.3	107395.45	105589.0	81881.79	92485.7	58022.0	556.99	889.44	785.89	486.0	954.0	3023.25	1229.6	5676.8003	76487.2	N20	AS-197	AS-197_N20	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
708	117055.8	92120.914	83275.0	42437.73	80156.766	34697.0	596.23004	171.13	780.44	190.0	3836.0	3066.75	665.60004	2015.2001	76699.8	N19	AS-197	AS-197_N19	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
709	122021.09	96999.98	82441.0	41113.59	85131.766	31650.0	441.45	143.88	518.84	295.0	2888.0	3165.93	396.80002	3179.2	76935.8	N18	AS-197	AS-197_N18	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
710	158121.89	107287.41	96588.0	69209.37	90207.13	50281.0	972.28	1363.5901	1436.62	1051.0	4038.0	6479.7603	1206.4	6749.6	77159.9	N17	AS-197	AS-197_N17	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
711	162992.7	104135.33	102577.0	66140.88	90483.445	47905.0	768.45	892.71	596.23004	644.0	4328.0	6072.6	1434.4	5338.4	77454.1	N16	AS-197	AS-197_N16	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
712	143546.39	99052.97	94974.0	60886.95	85505.55	46667.0	493.77002	649.64	697.60004	702.0	3669.0	5487.09	1180.8	3700.0	77647.6	N15	AS-197	AS-197_N15	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
713	126491.4	93605.92	88560.0	42594.332	79497.125	35114.0	506.85	587.51	533.01	599.0	2307.0	445.44	354.4	1010.4	77839.5	O15	AS-197	AS-197_O15	True	False	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	False	HSC
714	181323.89	113271.9	104909.0	79504.95	90573.76	57527.0	348.80002	797.88	1006.07	737.0	5560.0	1991.43	1954.4	9426.4	78085.3	O14	AS-197	AS-197_O14	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
715	121840.195	94964.72	84083.0	48809.61	84704.66	37764.0	610.4	515.57	458.89	249.0	3435.0	3362.55	358.4	2789.6	78293.0	O13	AS-197	AS-197_O13	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
716	151892.1	97998.56	101577.0	51560.55	83044.3	40690.0	650.73004	1388.66	1490.03	624.0	5116.0	4454.4	1858.4	10606.4	78659.5	O12	AS-197	AS-197_O12	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
717	107978.4	90945.53	77810.0	37771.92	78684.7	31460.0	323.73	309.56	265.96002	390.0	2285.0	3264.24	250.40001	1346.4	78854.6	O11	AS-197	AS-197_O11	True	False	True	False	True	False	False	True	False	True	False	False	False	True	False	False	False	False	LMPP
718	108504.9	93722.1	75873.0	29767.05	80336.59	24283.0	909.06	866.55005	367.33002	302.0	744.0	205.32	1260.8	3607.2	79090.4	O10	AS-197	AS-197_O10	True	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	True	False	MEP
719	96736.5	88504.07	71632.0	31109.46	78201.44	26071.0	900.34	1024.6	255.06001	324.0	1627.0	60.03	438.4	2395.2	79329.2	O9	AS-197	AS-197_O9	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
720	147769.2	98050.01	98768.0	45451.41	83009.24	35884.0	352.07	30.52	729.21	61.0	3347.0	5434.89	243.2	4864.0	79535.9	O8	AS-197	AS-197_O8	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
721	158523.3	105015.6	98928.0	62594.76	88558.58	46322.0	659.45	566.8	818.59	463.0	3550.0	5093.85	1740.8	5295.2	79749.7	O7	AS-197	AS-197_O7	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
722	125031.59	91124.2	89922.0	41057.04	80195.34	33552.0	645.28	959.2	359.7	613.0	2123.0	312.33	1676.8	5374.4	79947.4	O6	AS-197	AS-197_O6	True	True	False	True	False	True	False	True	True	False	False	False	False	False	False	False	True	False	MEP
723	207094.5	138051.75	98312.0	82765.71	92645.8	58547.0	1289.4701	1234.9701	432.73	1057.0	2600.0	392.37	1024.8	6422.4	80260.0	O5	AS-197	AS-197_O5	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
724	160224.3	115276.92	91089.0	45829.86	101312.336	29646.0	1078.01	1050.76	595.14	593.0	2390.0	205.32	1608.8	8431.2	80496.8	O4	AS-197	AS-197_O4	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
725	154689.3	101829.3	99556.0	54034.832	86280.89	41043.0	421.83002	1049.67	1298.1901	232.0	3381.0	4615.35	1765.6	8986.4	80732.1	O3	AS-197	AS-197_O3	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
726	129525.3	95478.03	88906.0	48043.14	85192.8	36958.0	618.03	1140.14	789.16003	227.0	1924.0	3439.11	1596.0	5504.8003	81029.9	O2	AS-197	AS-197_O2	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
727	158854.5	105656.87	98533.0	59738.55	88154.414	44411.0	849.11005	567.89	697.60004	565.0	1942.0	240.99	1432.0	9551.2	81245.1	O1	AS-197	AS-197_O1	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
728	127776.59	97389.83	85984.0	46339.68	84326.016	36014.0	543.91003	1066.02	1237.15	418.0	2759.0	5119.95	1568.0	6975.2	81461.7	P1	AS-197	AS-197_P1	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
729	108810.9	91473.91	77957.0	38786.34	78613.89	32334.0	1008.25006	902.52	712.86005	25.0	1497.0	235.77	710.4	2513.6	81721.6	P2	AS-197	AS-197_P2	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
730	123526.8	93923.48	86192.0	38352.21	80242.97	31323.0	445.81003	521.02	555.9	182.0	1721.0	526.35	564.0	2259.2	81944.2	P3	AS-197	AS-197_P3	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
731	163170.89	105474.84	101385.0	59942.13	91272.48	43040.0	660.54004	715.04004	785.89	407.0	9944.0	6267.48	477.6	5533.6	82177.7	P4	AS-197	AS-197_P4	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
732	135955.8	95093.76	93697.0	39395.34	82955.15	31123.0	579.88	-524.29004	649.64	28.0	2318.0	3263.37	821.60004	3307.2	82436.8	P5	AS-197	AS-197_P5	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
733	127226.695	95596.52	87220.0	43868.01	82274.97	34943.0	665.99	338.99002	756.46	185.0	3343.0	1084.89	316.80002	3713.6	82668.9	P6	AS-197	AS-197_P6	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
