	Plate_Well	celltype
1737	AS-195_I15	NE
1738	AS-195_I16	NE
1739	AS-195_I17	NE
1740	AS-195_I18	NE
1741	AS-195_I19	NE
1742	AS-195_I20	NE
1743	AS-195_I21	NE
1744	AS-195_I22	NE
1745	AS-195_I23	NE
1746	AS-195_I24	NE
1747	AS-195_J24	NE
1748	AS-195_J23	NE
1749	AS-195_J22	NE
1750	AS-195_J21	NE
1751	AS-195_J20	NE
1752	AS-195_J19	NE
1753	AS-195_J18	NE
1754	AS-195_J17	NE
1755	AS-195_J16	NE
1756	AS-195_J15	NE
1757	AS-195_J14	NE
1758	AS-195_J13	NE
1759	AS-195_J12	NE
1760	AS-195_J11	NE
1761	AS-195_K11	NE
1762	AS-195_K10	NE
1763	AS-195_K9	NE
1764	AS-195_K8	NE
1765	AS-195_K7	NE
1766	AS-195_K6	NE
1767	AS-195_K5	NE
1768	AS-195_K4	NE
1769	AS-195_K3	NE
1770	AS-195_K2	NE
1771	AS-195_K1	NE
1772	AS-195_L1	NE
1773	AS-195_L2	NE
1774	AS-195_L3	NE
1775	AS-195_L4	NE
1776	AS-195_L5	NE
1777	AS-195_L6	NE
1778	AS-195_L7	NE
1779	AS-195_L8	NE
1780	AS-195_L9	NE
1781	AS-195_L10	NE
1782	AS-195_L11	NE
1783	AS-195_L12	NE
1784	AS-195_K12	NE
1785	AS-195_K13	NE
1786	AS-195_K14	NE
1787	AS-195_K15	NE
1788	AS-195_K16	NE
1789	AS-195_K17	NE
1790	AS-195_K18	NE
1791	AS-195_K19	NE
1792	AS-195_K20	NE
1793	AS-195_K21	NE
1794	AS-195_K22	NE
1795	AS-195_K23	NE
1796	AS-195_K24	NE
1797	AS-195_L24	NE
1798	AS-195_L23	NE
1799	AS-195_L22	NE
1800	AS-195_L21	NE
1801	AS-195_L20	NE
1802	AS-195_L19	NE
1803	AS-195_L18	NE
1804	AS-195_L17	NE
1805	AS-195_L16	NE
1806	AS-195_L15	NE
1807	AS-195_L14	NE
1808	AS-195_L13	NE
1809	AS-195_M13	NE
1810	AS-195_M12	NE
1811	AS-195_M11	NE
1812	AS-195_M10	NE
1813	AS-195_M9	NE
1814	AS-195_M8	NE
1815	AS-195_M7	NE
1816	AS-195_M6	NE
1817	AS-195_M5	NE
1818	AS-195_M4	NE
1819	AS-195_M3	NE
1820	AS-195_M2	NE
1821	AS-195_M1	NE
1822	AS-195_N1	NE
1823	AS-195_N2	NE
1824	AS-195_N3	NE
1825	AS-195_N4	NE
1826	AS-195_N5	NE
1827	AS-195_N6	NE
1828	AS-195_N7	NE
1829	AS-195_N8	NE
1830	AS-195_N9	NE
1831	AS-195_N10	NE
1832	AS-195_N11	NE
1833	AS-195_N12	NE
1834	AS-195_N13	NE
1835	AS-195_N14	NE
1836	AS-195_M14	NE
1837	AS-195_M15	NE
1838	AS-195_M16	NE
1839	AS-195_M17	NE
1840	AS-195_M18	NE
1841	AS-195_M19	NE
1842	AS-195_M20	NE
1843	AS-195_M21	NE
1844	AS-195_M22	NE
1845	AS-195_M23	NE
1846	AS-195_M24	NE
1847	AS-195_N24	NE
1848	AS-195_N23	NE
1849	AS-195_N22	NE
1850	AS-195_N21	NE
1851	AS-195_N20	NE
1852	AS-195_N19	NE
1853	AS-195_N18	NE
1854	AS-195_N17	NE
1855	AS-195_N16	NE
1856	AS-195_N15	NE
1857	AS-195_O15	NE
1858	AS-195_O14	NE
1859	AS-195_O13	NE
1860	AS-195_O12	NE
1861	AS-195_O11	NE
1862	AS-195_O10	NE
1863	AS-195_O9	NE
1864	AS-195_O8	NE
1865	AS-195_O7	NE
1866	AS-195_O6	NE
1867	AS-195_O5	NE
1868	AS-195_O4	NE
1869	AS-195_O3	NE
1870	AS-195_O2	NE
1871	AS-195_O1	NE
1872	AS-195_P1	NE
1873	AS-195_P2	NE
1874	AS-195_P3	NE
1875	AS-195_P4	NE
1876	AS-195_P5	NE
1877	AS-195_P6	NE
1878	AS-195_P7	NE
1879	AS-195_P8	NE
1880	AS-195_P9	NE
1881	AS-195_P10	NE
1882	AS-195_P11	NE
1883	AS-195_P12	NE
1884	AS-195_P13	NE
1885	AS-195_P14	NE
1886	AS-195_P15	NE
1887	AS-195_P16	NE
1888	AS-195_O16	NE
1889	AS-195_O17	NE
1890	AS-195_O18	NE
1891	AS-195_O19	NE
1892	AS-195_O20	NE
1893	AS-195_O21	NE
1894	AS-195_O22	NE
1895	AS-195_O23	NE
1896	AS-195_O24	NE
1897	AS-195_P24	NE
1898	AS-195_P23	NE
1899	AS-195_P22	NE
1900	AS-195_P21	NE
1901	AS-195_P20	NE
1902	AS-195_P19	NE
1903	AS-195_P18	NE
1904	AS-195_P17	NE
1905	not_seq_Mono1_A2	unassigned
1906	not_seq_Mono1_A3	CD14neg_mono
1907	not_seq_Mono1_A4	CD14neg_mono
1908	not_seq_Mono1_A5	CD14neg_mono
1909	not_seq_Mono1_A6	CD14neg_mono
1910	not_seq_Mono1_A7	unassigned
1911	not_seq_Mono1_A8	CD14neg_mono
1912	not_seq_Mono1_A9	CD14neg_mono
1913	not_seq_Mono1_A10	CD14neg_mono
1914	not_seq_Mono1_A11	CD14neg_mono
1915	not_seq_Mono1_A12	unassigned
1916	not_seq_Mono1_A13	CD14neg_mono
1917	not_seq_Mono1_A14	CD14neg_mono
1918	not_seq_Mono1_A15	CD14neg_mono
1919	not_seq_Mono1_A16	CD14neg_mono
1920	not_seq_Mono1_A17	unassigned
1921	not_seq_Mono1_A18	unassigned
1922	not_seq_Mono1_A19	CD14neg_mono
1923	not_seq_Mono1_A20	CD14neg_mono
1924	not_seq_Mono1_A21	CD14neg_mono
1925	not_seq_Mono1_A22	CD14neg_mono
1926	not_seq_Mono1_A23	CD14neg_mono
1927	not_seq_Mono1_A24	CD14neg_mono
1928	not_seq_Mono1_B24	CD14neg_mono
1929	not_seq_Mono1_B23	CD14neg_mono
1930	not_seq_Mono1_B22	CD14neg_mono
1931	not_seq_Mono1_B21	unassigned
1932	not_seq_Mono1_B20	unassigned
1933	not_seq_Mono1_B19	CD14neg_mono
1934	not_seq_Mono1_B18	CD14neg_mono
1935	not_seq_Mono1_B17	CD14neg_mono
1936	not_seq_Mono1_B16	CD14neg_mono
1937	not_seq_Mono1_B15	CD14neg_mono
1938	not_seq_Mono1_B14	CD14neg_mono
1939	not_seq_Mono1_B13	CD14neg_mono
1940	not_seq_Mono1_B12	CD14neg_mono
1941	not_seq_Mono1_B11	CD14neg_mono
1942	not_seq_Mono1_B10	CD14neg_mono
1943	not_seq_Mono1_B9	unassigned
1944	not_seq_Mono1_B8	CD14neg_mono
1945	not_seq_Mono1_B7	unassigned
1946	not_seq_Mono1_B6	CD14neg_mono
1947	not_seq_Mono1_B5	CD14neg_mono
1948	not_seq_Mono1_B4	unassigned
1949	not_seq_Mono1_B3	CD14neg_mono
1950	not_seq_Mono1_C2	CD14neg_mono
1951	not_seq_Mono1_C1	CD14neg_mono
1952	not_seq_Mono1_B1	CD14neg_mono
1953	not_seq_Mono1_D1	unassigned
1954	not_seq_Mono1_D2	CD14neg_mono
1955	not_seq_Mono1_D3	unassigned
1956	not_seq_Mono1_D4	CD14neg_mono
1957	not_seq_Mono1_C4	unassigned
1958	not_seq_Mono1_C5	unassigned
1959	not_seq_Mono1_C6	unassigned
1960	not_seq_Mono1_C7	CD14neg_mono
1961	not_seq_Mono1_C8	CD14neg_mono
1962	not_seq_Mono1_C9	CD14neg_mono
1963	not_seq_Mono1_C10	unassigned
1964	not_seq_Mono1_C11	CD14neg_mono
1965	not_seq_Mono1_C12	CD14neg_mono
1966	not_seq_Mono1_C13	CD14neg_mono
1967	not_seq_Mono1_C14	CD14neg_mono
1968	not_seq_Mono1_C15	CD14neg_mono
1969	not_seq_Mono1_C16	CD14neg_mono
1970	not_seq_Mono1_C17	CD14neg_mono
1971	not_seq_Mono1_C18	CD14neg_mono
1972	not_seq_Mono1_C19	unassigned
1973	not_seq_Mono1_C20	CD14neg_mono
1974	not_seq_Mono1_C21	CD14neg_mono
1975	not_seq_Mono1_C22	CD14neg_mono
1976	not_seq_Mono1_C23	CD14neg_mono
1977	not_seq_Mono1_C24	CD14neg_mono
1978	not_seq_Mono1_D24	CD14neg_mono
1979	not_seq_Mono1_D23	CD14neg_mono
1980	not_seq_Mono1_D22	CD14neg_mono
1981	not_seq_Mono1_D21	CD14neg_mono
1982	not_seq_Mono1_D20	CD14neg_mono
1983	not_seq_Mono1_D19	CD14neg_mono
1984	not_seq_Mono1_D18	CD14neg_mono
1985	not_seq_Mono1_D17	CD14neg_mono
1986	not_seq_Mono1_D16	CD14neg_mono
1987	not_seq_Mono1_D15	unassigned
1988	not_seq_Mono1_D14	CD14neg_mono
1989	not_seq_Mono1_D13	CD14neg_mono
1990	not_seq_Mono1_D12	CD14neg_mono
1991	not_seq_Mono1_D11	CD14neg_mono
1992	not_seq_Mono1_D10	unassigned
1993	not_seq_Mono1_D9	CD14neg_mono
1994	not_seq_Mono1_D8	CD14neg_mono
1995	not_seq_Mono1_D7	unassigned
1996	not_seq_Mono1_D6	unassigned
1997	not_seq_Mono1_D5	CD14neg_mono
1998	not_seq_Mono1_E5	CD14neg_mono
1999	not_seq_Mono1_E4	CD14neg_mono
2000	not_seq_Mono1_E3	CD14neg_mono
2001	not_seq_Mono1_E2	unassigned
2002	not_seq_Mono1_E1	CD14neg_mono
2003	not_seq_Mono1_F1	CD14neg_mono
2004	not_seq_Mono1_F2	CD14neg_mono
2005	not_seq_Mono1_F3	CD14neg_mono
2006	not_seq_Mono1_F4	CD14neg_mono
2007	not_seq_Mono1_F5	CD14neg_mono
2008	not_seq_Mono1_F6	unassigned
2009	not_seq_Mono1_E6	CD14neg_mono
2010	not_seq_Mono1_E7	CD14neg_mono
2011	not_seq_Mono1_E8	unassigned
2012	not_seq_Mono1_E9	unassigned
2013	not_seq_Mono1_E10	CD14neg_mono
2014	not_seq_Mono1_E11	unassigned
2015	not_seq_Mono1_E12	CD14neg_mono
2016	not_seq_Mono1_E13	CD14neg_mono
2017	not_seq_Mono1_E14	CD14neg_mono
2018	not_seq_Mono1_E15	CD14neg_mono
2019	not_seq_Mono1_E16	CD14neg_mono
2020	not_seq_Mono1_E17	CD14neg_mono
2021	not_seq_Mono1_E18	CD14neg_mono
2022	not_seq_Mono1_E19	CD14neg_mono
2023	not_seq_Mono1_E20	CD14neg_mono
2024	not_seq_Mono1_E21	CD14neg_mono
2025	not_seq_Mono1_E22	CD14neg_mono
2026	not_seq_Mono1_E23	CD14neg_mono
2027	not_seq_Mono1_E24	CD14neg_mono
2028	not_seq_Mono1_F24	CD14neg_mono
2029	not_seq_Mono1_F23	CD14neg_mono
2030	not_seq_Mono1_F22	CD14neg_mono
2031	not_seq_Mono1_F21	unassigned
2032	not_seq_Mono1_F20	CD14neg_mono
2033	not_seq_Mono1_F19	CD14neg_mono
2034	not_seq_Mono1_F18	unassigned
2035	not_seq_Mono1_F17	CD14neg_mono
2036	not_seq_Mono1_F16	CD14neg_mono
2037	not_seq_Mono1_F15	CD14neg_mono
2038	not_seq_Mono1_F14	CD14neg_mono
2039	not_seq_Mono1_F13	unassigned
2040	not_seq_Mono1_F12	CD14neg_mono
2041	not_seq_Mono1_F11	CD14neg_mono
2042	not_seq_Mono1_F10	CD14pos_mono
2043	not_seq_Mono1_F9	unassigned
2044	not_seq_Mono1_F8	CD14neg_mono
2045	not_seq_Mono1_F7	CD14neg_mono
2046	not_seq_Mono1_G7	unassigned
2047	not_seq_Mono1_G6	CD14neg_mono
2048	not_seq_Mono1_G5	CD14neg_mono
2049	not_seq_Mono1_G4	CD14neg_mono
2050	not_seq_Mono1_G3	CD14neg_mono
2051	not_seq_Mono1_G2	CD14neg_mono
2052	not_seq_Mono1_G1	CD14neg_mono
2053	not_seq_Mono1_H1	CD14neg_mono
2054	not_seq_Mono1_H2	CD14neg_mono
2055	not_seq_Mono1_H3	CD14neg_mono
2056	not_seq_Mono1_H4	CD14neg_mono
2057	not_seq_Mono1_H5	CD14neg_mono
2058	not_seq_Mono1_H6	CD14neg_mono
2059	not_seq_Mono1_H7	CD14neg_mono
2060	not_seq_Mono1_H8	unassigned
2061	not_seq_Mono1_G8	CD14neg_mono
2062	not_seq_Mono1_G9	CD14neg_mono
2063	not_seq_Mono1_G10	CD14neg_mono
2064	not_seq_Mono1_G11	CD14neg_mono
2065	not_seq_Mono1_G12	CD14neg_mono
2066	not_seq_Mono1_G13	CD14neg_mono
2067	not_seq_Mono1_G14	CD14neg_mono
2068	not_seq_Mono1_G15	CD14neg_mono
2069	not_seq_Mono1_G16	CD14neg_mono
2070	not_seq_Mono1_G17	CD14neg_mono
2071	not_seq_Mono1_G18	CD14neg_mono
2072	not_seq_Mono1_G19	CD14neg_mono
2073	not_seq_Mono1_G20	CD14neg_mono
2074	not_seq_Mono1_G21	CD14neg_mono
2075	not_seq_Mono1_G22	CD14neg_mono
2076	not_seq_Mono1_G23	CD14neg_mono
2077	not_seq_Mono1_G24	CD14neg_mono
2078	not_seq_Mono1_H24	CD14neg_mono
2079	not_seq_Mono1_H23	CD14neg_mono
2080	not_seq_Mono1_H22	CD14neg_mono
2081	not_seq_Mono1_H21	CD14neg_mono
2082	not_seq_Mono1_H20	CD14neg_mono
2083	not_seq_Mono1_H19	CD14neg_mono
2084	not_seq_Mono1_H18	CD14neg_mono
2085	not_seq_Mono1_H17	CD14neg_mono
2086	not_seq_Mono1_H16	unassigned
2087	not_seq_Mono1_H15	CD14neg_mono
2088	not_seq_Mono1_H14	CD14neg_mono
2089	not_seq_Mono1_H13	CD14neg_mono
2090	not_seq_Mono1_H12	unassigned
2091	not_seq_Mono1_H11	unassigned
2092	not_seq_Mono1_H10	CD14neg_mono
2093	not_seq_Mono1_H9	unassigned
2094	not_seq_Mono1_I9	CD14neg_mono
2095	not_seq_Mono1_I8	CD14neg_mono
2096	not_seq_Mono1_I7	CD14neg_mono
2097	not_seq_Mono1_I6	CD14neg_mono
2098	not_seq_Mono1_I5	CD14neg_mono
2099	not_seq_Mono1_I4	CD14neg_mono
2100	not_seq_Mono1_I3	CD14neg_mono
2101	not_seq_Mono1_I2	CD14neg_mono
2102	not_seq_Mono1_I1	CD14neg_mono
2103	not_seq_Mono1_J1	unassigned
2104	not_seq_Mono1_J2	CD14neg_mono
2105	not_seq_Mono1_J3	CD14neg_mono
2106	not_seq_Mono1_J4	CD14neg_mono
2107	not_seq_Mono1_J5	CD14neg_mono
2108	not_seq_Mono1_J6	CD14neg_mono
2109	not_seq_Mono1_J7	CD14neg_mono
2110	not_seq_Mono1_J8	CD14neg_mono
2111	not_seq_Mono1_J9	unassigned
2112	not_seq_Mono1_J10	CD14neg_mono
2113	not_seq_Mono1_I10	CD14neg_mono
2114	not_seq_Mono1_I11	CD14neg_mono
2115	not_seq_Mono1_I12	CD14neg_mono
2116	not_seq_Mono1_I13	unassigned
2117	not_seq_Mono1_I14	CD14neg_mono
2118	not_seq_Mono1_I15	CD14neg_mono
2119	not_seq_Mono1_I16	NE
2120	not_seq_Mono1_I17	CD14neg_mono
2121	not_seq_Mono1_I18	CD14neg_mono
2122	not_seq_Mono1_I19	CD14neg_mono
2123	not_seq_Mono1_I20	CD14neg_mono
2124	not_seq_Mono1_I21	CD14neg_mono
2125	not_seq_Mono1_I22	CD14neg_mono
2126	not_seq_Mono1_I23	CD14neg_mono
2127	not_seq_Mono1_I24	CD14neg_mono
2128	not_seq_Mono1_J24	unassigned
2129	not_seq_Mono1_J23	CD14neg_mono
2130	not_seq_Mono1_J22	CD14neg_mono
2131	not_seq_Mono1_J21	CD14neg_mono
2132	not_seq_Mono1_J20	CD14neg_mono
2133	not_seq_Mono1_J19	CD14neg_mono
2134	not_seq_Mono1_J18	CD14neg_mono
2135	not_seq_Mono1_J17	CD14neg_mono
2136	not_seq_Mono1_J16	CD14neg_mono
2137	not_seq_Mono1_J15	CD14neg_mono
2138	not_seq_Mono1_J14	CD14neg_mono
2139	not_seq_Mono1_J13	CD14neg_mono
2140	not_seq_Mono1_J12	unassigned
2141	not_seq_Mono1_J11	CD14neg_mono
2142	not_seq_Mono1_K11	nBC
2143	not_seq_Mono1_K10	CD14neg_mono
2144	not_seq_Mono1_K9	CD14neg_mono
2145	not_seq_Mono1_K8	CD14neg_mono
2146	not_seq_Mono1_K7	CD14neg_mono
2147	not_seq_Mono1_K6	CD14neg_mono
2148	not_seq_Mono1_K5	CD14neg_mono
2149	not_seq_Mono1_K4	CD14neg_mono
2150	not_seq_Mono1_K3	CD14neg_mono
2151	not_seq_Mono1_K2	CD14neg_mono
2152	not_seq_Mono1_K1	CD14neg_mono
2153	not_seq_Mono1_L1	CD14neg_mono
2154	not_seq_Mono1_L2	unassigned
2155	not_seq_Mono1_L3	CD14neg_mono
2156	not_seq_Mono1_L4	CD14neg_mono
2157	not_seq_Mono1_L5	CD14neg_mono
2158	not_seq_Mono1_L6	CD14neg_mono
2159	not_seq_Mono1_L7	CD14neg_mono
2160	not_seq_Mono1_L8	CD14neg_mono
2161	not_seq_Mono1_L9	CD14neg_mono
2162	not_seq_Mono1_L10	CD14neg_mono
2163	not_seq_Mono1_L11	CD14neg_mono
2164	not_seq_Mono1_L12	CD14neg_mono
2165	not_seq_Mono1_K12	CD14neg_mono
2166	not_seq_Mono1_K13	CD14neg_mono
2167	not_seq_Mono1_K14	CD14neg_mono
2168	not_seq_Mono1_K15	CD14neg_mono
2169	not_seq_Mono1_K16	CD14neg_mono
2170	not_seq_Mono1_K17	CD14neg_mono
2171	not_seq_Mono1_K18	unassigned
2172	not_seq_Mono1_K19	CD14neg_mono
2173	not_seq_Mono1_K20	unassigned
2174	not_seq_Mono1_K21	CD14neg_mono
2175	not_seq_Mono1_K22	CD14neg_mono
2176	not_seq_Mono1_K23	CD14neg_mono
2177	not_seq_Mono1_K24	CD14neg_mono
2178	not_seq_Mono1_L24	CD14neg_mono
2179	not_seq_Mono1_L23	unassigned
2180	not_seq_Mono1_L22	CD14neg_mono
2181	not_seq_Mono1_L21	CD14neg_mono
2182	not_seq_Mono1_L20	CD14neg_mono
2183	not_seq_Mono1_L19	CD14neg_mono
2184	not_seq_Mono1_L18	CD14neg_mono
2185	not_seq_Mono1_L17	CD14neg_mono
2186	not_seq_Mono1_L16	CD14neg_mono
2187	not_seq_Mono1_L15	CD14neg_mono
2188	not_seq_Mono1_L14	nBC
2189	not_seq_Mono1_L13	CD14neg_mono
2190	not_seq_Mono1_M13	NE
2191	not_seq_Mono1_M12	unassigned
2192	not_seq_Mono1_M11	CD14neg_mono
2193	not_seq_Mono1_M10	unassigned
2194	not_seq_Mono1_M9	CD14neg_mono
2195	not_seq_Mono1_M8	CD14neg_mono
2196	not_seq_Mono1_M7	CD14neg_mono
2197	not_seq_Mono1_M6	CD14neg_mono
2198	not_seq_Mono1_M5	CD14neg_mono
2199	not_seq_Mono1_M4	unassigned
2200	not_seq_Mono1_M3	CD14neg_mono
2201	not_seq_Mono1_M2	CD14neg_mono
2202	not_seq_Mono1_M1	CD14neg_mono
2203	not_seq_Mono1_N1	CD14neg_mono
2204	not_seq_Mono1_N2	unassigned
2205	not_seq_Mono1_N3	CD14neg_mono
2206	not_seq_Mono1_N4	CD14neg_mono
2207	not_seq_Mono1_N5	CD14neg_mono
2208	not_seq_Mono1_N6	unassigned
2209	not_seq_Mono1_N7	CD14neg_mono
2210	not_seq_Mono1_N8	CD14neg_mono
2211	not_seq_Mono1_N9	CD14neg_mono
2212	not_seq_Mono1_N10	CD14neg_mono
2213	not_seq_Mono1_N11	CD14neg_mono
2214	not_seq_Mono1_N12	CD14neg_mono
2215	not_seq_Mono1_N13	unassigned
2216	not_seq_Mono1_N14	CD14neg_mono
2217	not_seq_Mono1_M14	CD14neg_mono
2218	not_seq_Mono1_M15	CD14neg_mono
2219	not_seq_Mono1_M16	CD14neg_mono
2220	not_seq_Mono1_M17	CD14neg_mono
2221	not_seq_Mono1_M18	CD14neg_mono
2222	not_seq_Mono1_M19	CD14neg_mono
2223	not_seq_Mono1_M20	unassigned
2224	not_seq_Mono1_M21	CD14neg_mono
2225	not_seq_Mono1_M22	CD14neg_mono
2226	not_seq_Mono1_M23	CD14neg_mono
2227	not_seq_Mono1_M24	CD14neg_mono
2228	not_seq_Mono1_N24	CD14neg_mono
2229	not_seq_Mono1_N23	unassigned
2230	not_seq_Mono1_N22	CD14neg_mono
2231	not_seq_Mono1_N21	CD14neg_mono
2232	not_seq_Mono1_N20	CD14neg_mono
2233	not_seq_Mono1_N19	CD14neg_mono
2234	not_seq_Mono1_N18	CD14neg_mono
2235	not_seq_Mono1_N17	CD14neg_mono
2236	not_seq_Mono1_N16	CD14neg_mono
2237	not_seq_Mono1_N15	unassigned
2238	not_seq_Mono1_O15	unassigned
2239	not_seq_Mono1_O14	CD14neg_mono
2240	not_seq_Mono1_O13	CD14neg_mono
2241	not_seq_Mono1_O12	CD14neg_mono
2242	not_seq_Mono1_O11	CD14neg_mono
2243	not_seq_Mono1_O10	CD14neg_mono
2244	not_seq_Mono1_O9	CD14neg_mono
2245	not_seq_Mono1_O8	CD14neg_mono
2246	not_seq_Mono1_O7	CD14neg_mono
2247	not_seq_Mono1_O6	CD14neg_mono
2248	not_seq_Mono1_O5	CD14neg_mono
2249	not_seq_Mono1_O4	CD14neg_mono
2250	not_seq_Mono1_O3	CD14neg_mono
2251	not_seq_Mono1_O2	NE
2252	not_seq_Mono1_O1	CD14neg_mono
2253	not_seq_Mono1_P1	CD14neg_mono
2254	not_seq_Mono1_P2	CD14neg_mono
2255	not_seq_Mono1_P3	CD14pos_mono
2256	not_seq_Mono1_P4	CD14neg_mono
2257	not_seq_Mono1_P5	CD14neg_mono
2258	not_seq_Mono1_P6	CD14neg_mono
2259	not_seq_Mono1_P7	CD14neg_mono
2260	not_seq_Mono1_P8	CD14neg_mono
2261	not_seq_Mono1_P9	CD14pos_mono
2262	not_seq_Mono1_P10	CD14neg_mono
2263	not_seq_Mono1_P11	unassigned
2264	not_seq_Mono1_P12	CD14neg_mono
2265	not_seq_Mono1_P13	CD14neg_mono
2266	not_seq_Mono1_P14	CD14neg_mono
2267	not_seq_Mono1_P15	CD14neg_mono
2268	not_seq_Mono1_P16	CD14neg_mono
2269	not_seq_Mono1_O16	CD14neg_mono
2270	not_seq_Mono1_O17	CD14neg_mono
2271	not_seq_Mono1_O18	unassigned
2272	not_seq_Mono1_O19	CD14neg_mono
2273	not_seq_Mono1_O20	CD14neg_mono
2274	not_seq_Mono1_O21	CD14neg_mono
2275	not_seq_Mono1_O22	CD14neg_mono
2276	not_seq_Mono1_O23	CD14neg_mono
2277	not_seq_Mono1_O24	CD14neg_mono
2278	not_seq_Mono1_P24	CD14neg_mono
2279	not_seq_Mono1_P23	NE
2280	not_seq_Mono1_P22	unassigned
2281	not_seq_Mono1_P21	CD14neg_mono
2282	not_seq_Mono1_P20	CD14neg_mono
2283	not_seq_Mono1_P19	CD14neg_mono
2284	not_seq_Mono1_P18	CD14neg_mono
2285	not_seq_Mono1_P17	CD14neg_mono
2286	AS-187_A2	CD14neg_mono
2287	AS-187_A3	CD14neg_mono
2288	AS-187_A4	CD14neg_mono
2289	AS-187_A5	CD14neg_mono
2290	AS-187_A6	CD14neg_mono
2291	AS-187_A7	CD14neg_mono
2292	AS-187_A8	CD14neg_mono
2293	AS-187_A9	CD14neg_mono
2294	AS-187_A10	CD14neg_mono
2295	AS-187_A11	CD14neg_mono
2296	AS-187_A12	CD14neg_mono
2297	AS-187_A13	unassigned
2298	AS-187_A14	CD14neg_mono
2299	AS-187_A15	CD14neg_mono
2300	AS-187_A16	CD14neg_mono
2301	AS-187_A17	CD14neg_mono
2302	AS-187_A18	CD14neg_mono
2303	AS-187_A19	CD14neg_mono
2304	AS-187_A20	CD14neg_mono
2305	AS-187_A21	NE
2306	AS-187_A22	CD14neg_mono
2307	AS-187_A23	CD14neg_mono
2308	AS-187_A24	CD14neg_mono
2309	AS-187_B24	NE
2310	AS-187_B23	CD14neg_mono
2311	AS-187_B22	CD14neg_mono
2312	AS-187_B21	unassigned
2313	AS-187_B20	CD14neg_mono
2314	AS-187_B19	CD14neg_mono
2315	AS-187_B18	unassigned
2316	AS-187_B17	CD14neg_mono
2317	AS-187_B16	CD14neg_mono
2318	AS-187_B15	CD14neg_mono
2319	AS-187_B14	CD14neg_mono
2320	AS-187_B13	CD14neg_mono
2321	AS-187_B12	CD14neg_mono
2322	AS-187_B11	CD14neg_mono
2323	AS-187_B10	CD14neg_mono
2324	AS-187_B9	CD14neg_mono
2325	AS-187_B8	CD14neg_mono
2326	AS-187_B7	CD14neg_mono
2327	AS-187_B6	CD14neg_mono
2328	AS-187_B5	CD14neg_mono
2329	AS-187_B4	CD14neg_mono
2330	AS-187_B3	CD14neg_mono
2331	AS-187_C2	CD14neg_mono
2332	AS-187_C1	CD14neg_mono
2333	AS-187_B1	CD14neg_mono
2334	AS-187_D1	CD14neg_mono
2335	AS-187_D2	CD14neg_mono
2336	AS-187_D3	CD14neg_mono
2337	AS-187_D4	CD14neg_mono
2338	AS-187_C4	CD14neg_mono
2339	AS-187_C5	CD14neg_mono
2340	AS-187_C6	unassigned
2341	AS-187_C7	NE
2342	AS-187_C8	unassigned
2343	AS-187_C9	CD14neg_mono
2344	AS-187_C10	CD14neg_mono
2345	AS-187_C11	CD14neg_mono
2346	AS-187_C12	CD14neg_mono
2347	AS-187_C13	CD14neg_mono
2348	AS-187_C14	CD14neg_mono
2349	AS-187_C15	CD14neg_mono
2350	AS-187_C16	CD14neg_mono
2351	AS-187_C17	CD14neg_mono
2352	AS-187_C18	CD14neg_mono
2353	AS-187_C19	CD14neg_mono
2354	AS-187_C20	CD14neg_mono
2355	AS-187_C21	CD14neg_mono
2356	AS-187_C22	CD14neg_mono
2357	AS-187_C23	unassigned
2358	AS-187_C24	CD14neg_mono
2359	AS-187_D24	CD14neg_mono
2360	AS-187_D23	unassigned
2361	AS-187_D22	CD14neg_mono
2362	AS-187_D21	CD14neg_mono
2363	AS-187_D20	CD14neg_mono
2364	AS-187_D19	CD14neg_mono
2365	AS-187_D18	CD14neg_mono
2366	AS-187_D17	CD14neg_mono
2367	AS-187_D16	NE
2368	AS-187_D15	CD14neg_mono
2369	AS-187_D14	CD14neg_mono
2370	AS-187_D13	CD14neg_mono
2371	AS-187_D12	CD14neg_mono
2372	AS-187_D11	CD14neg_mono
2373	AS-187_D10	CD14neg_mono
2374	AS-187_D9	CD14neg_mono
2375	AS-187_D8	CD14neg_mono
2376	AS-187_D7	CD14neg_mono
2377	AS-187_D6	CD14neg_mono
2378	AS-187_D5	CD14neg_mono
2379	AS-187_E5	CD14neg_mono
2380	AS-187_E4	unassigned
2381	AS-187_E3	CD14neg_mono
2382	AS-187_E2	CD14neg_mono
2383	AS-187_E1	CD14neg_mono
2384	AS-187_F1	NE
2385	AS-187_F2	CD14neg_mono
2386	AS-187_F3	CD14neg_mono
2387	AS-187_F4	CD14neg_mono
2388	AS-187_F5	unassigned
2389	AS-187_F6	unassigned
2390	AS-187_E6	CD14neg_mono
2391	AS-187_E7	CD14neg_mono
2392	AS-187_E8	CD14neg_mono
2393	AS-187_E9	CD14neg_mono
2394	AS-187_E10	CD14neg_mono
2395	AS-187_E11	CD14neg_mono
2396	AS-187_E12	CD14neg_mono
2397	AS-187_E13	CD14neg_mono
2398	AS-187_E14	CD14neg_mono
2399	AS-187_E15	CD14neg_mono
2400	AS-187_E16	CD14neg_mono
2401	AS-187_E17	CD14neg_mono
2402	AS-187_E18	CD14neg_mono
2403	AS-187_E19	CD14neg_mono
2404	AS-187_E20	CD14neg_mono
2405	AS-187_E21	CD14neg_mono
2406	AS-187_E22	CD14neg_mono
2407	AS-187_E23	CD14neg_mono
